path[POSIX]	size[bytes]	checksum[md5]	url
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-111-20180403135815.wav	352844	a08a793c2060826ee77c2db11b7f056b	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-112-20180403135819.wav	352844	5d3af81853ec4f19a2af33de33a29bf8	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-113-20180403135822.wav	352844	6b82bf535d44d4c73f89c2539615623f	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-114-20180403135826.wav	352844	116a2fd28ec6bb2e0e39e5a0744a8de5	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-115-20180403135829.wav	352844	e45e4f69e37478053b5dfa13de745fac	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-116-20180403135833.wav	352844	aaed9bbb8d016817677d199998638de6	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-117-20180403135836.wav	352844	369d8abb9b687714d49278052ca71472	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-118-20180403135840.wav	352844	fdb3b1c07f993c7ba700b1751aac67af	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-119-20180403135843.wav	352844	aee9054a020b8b690490a695b3936bc5	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-120-20180403135847.wav	352844	631a47fff47f305216548825f116b0b0	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-121-20180403135850.wav	352844	917f55528122ba9da4614dd501f6bb95	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-122-20180403135854.wav	352844	9e36603872efbdac57a1b79365b5c6ef	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-123-20180403135857.wav	352844	68bd1e30730bb27d129d9ba968c4d67f	
SpeechData/s_091/inference/s_091-interference_010117_sound_recording-124-20180403135901.wav	352844	5c3148738f9118d5b1c19abe7c286ffd	
SpeechData/s_091/pic_description/s_091-pic_description_sound_recording-001-20180403135939.wav	15876044	c65ba3a69095a05afd078627ca7f5b71	
SpeechData/s_091/sp_speech_book/s_091-spontaneous_speech_book_sound_recording-001-20180403150755.wav	52920044	a730be191c6658a630855aac3fca8418	
SpeechData/s_091/sp_speech_vac/s_091-spontaneous_speech_vac_sound_recording-001-20180403134349.wav	52920044	17bd56884e762e13b87a7a479aba4b37	
SpeechData/s_091/verb_fluency_lex/s_091-verb_fluency_lex_sound_recording-001-20180403124803.wav	21168044	229ad8ef7bbe730bedf632cd696b660d	
SpeechData/s_091/verb_fluency_lex/s_091-verb_fluency_lex_sound_recording-002-20180403125045.wav	21168044	d3425b55d4d4e3cdac0d3a6b44f0f6aa	
SpeechData/s_091/verb_fluency_lex/s_091-verb_fluency_lex_sound_recording-003-20180403125316.wav	21168044	4c70c487b2672a8b442cd8faaf90a5a3	
SpeechData/s_091/verb_fluency_sem/s_091-verb_fluency_sem_sound_recording-001-20180403125601.wav	21168044	713d541c4e7a2ff86094c85854ef30f0	
SpeechData/s_091/verb_fluency_sem/s_091-verb_fluency_sem_sound_recording-002-20180403125817.wav	21168044	c29b60771b4e5582a862d6072270ba9c	
SpeechData/s_091/verb_fluency_sem/s_091-verb_fluency_sem_sound_recording-003-20180403130033.wav	21168044	96921c15bda3cc4a406e0a568a8125ef	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-001-20180503104847.wav	352844	83a38027231293325b7e1de51bc4b51b	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-002-20180503104850.wav	352844	088e880ff0fd83c957cbe465e9c23b84	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-003-20180503104854.wav	352844	8b0e53ac45ae92b16ead865f9b78bd02	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-004-20180503104857.wav	352844	2a29011634bd97be1612fad372e83d24	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-005-20180503104905.wav	352844	26fd914c7777f8f71442837e90ba72ec	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-006-20180503104909.wav	352844	d89c1149af749fca8d75ac29bebb178c	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-007-20180503104912.wav	352844	77d7476539e9ae98f95c42ad57cbbe16	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-008-20180503104916.wav	352844	381b2f2eb47b598507f58ac119817a63	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-009-20180503104919.wav	352844	8dea72b11c4e0ca4114a260152bbd463	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-010-20180503104923.wav	352844	ff4eaadfc408275c4dc5f0dddb91052b	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-011-20180503104926.wav	352844	303f391a7ef52b233401fe92192c6cdf	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-012-20180503104930.wav	352844	b2c447a904b4c6116208f1a90e8c733f	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-013-20180503104933.wav	352844	0f7c3ff268dffdbfb567acfc1609832b	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-014-20180503104937.wav	352844	a4ea86eea95e03cad94147926edb465d	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-015-20180503104940.wav	352844	ea89fd44654d67eaeb6cc98ca894f691	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-016-20180503104944.wav	352844	0b6f6c0b1f9f47405b75b74332b128af	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-017-20180503104947.wav	352844	dc99881a855615b32bb4870bb09a9825	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-018-20180503104951.wav	352844	681907a23529e08a465a42557dc1009a	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-019-20180503104954.wav	352844	b6d4a4037659ad2cd1b36389fcc68430	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-020-20180503104958.wav	352844	4d8ac2be7f478c327dfdbbc820a31dfa	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-021-20180503105001.wav	352844	4d5036b720a2e2b5daf662f18756b16a	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-022-20180503105005.wav	352844	b0e07cd8e169b3c4e24d86ef105884dd	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-023-20180503105009.wav	352844	cd021ad13c42d241f036be89e15dc804	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-024-20180503105012.wav	352844	25b1a7d132ee2cbda16b26125dac88d8	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-025-20180503105016.wav	352844	e63100f46cc841e22917a6c25ead53af	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-026-20180503105019.wav	352844	275800f8bad29bc9565fe384f3d4e0b1	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-027-20180503105023.wav	352844	8da6b421160af1efad131c4586e0c0a2	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-028-20180503105026.wav	352844	4a601ee59bad5411dffdda53df497b71	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-029-20180503105030.wav	352844	021b411e3786c0fc83bf87ce5a9c5429	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-030-20180503105033.wav	352844	b5757b6ab7c984a798fe8093526c9c16	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-031-20180503105037.wav	352844	55f54d6caac4558fe2469d6f8fc63e19	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-032-20180503105040.wav	352844	ba2fb9ddf68092901640219eed69b955	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-033-20180503105044.wav	352844	1913d2a88e1bf637f55059436b6564c7	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-034-20180503105047.wav	352844	a7d6ecb26de8ccd22cffa2ae7d4fce66	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-035-20180503105051.wav	352844	e2ea69ff16f8ceb9858d04ef96099dab	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-036-20180503105054.wav	352844	57a80b38dbd89141189edefff21b35a7	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-037-20180503105058.wav	352844	c7281798c801db0a6104d6b5df2acce6	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-038-20180503105101.wav	352844	2261d97213deeb7aa35dab2715be25e7	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-039-20180503105105.wav	352844	b3696f6a96580ef51cda9ff9c47adf09	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-040-20180503105108.wav	352844	92a5359bfff1425b20748abf9f5681b1	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-041-20180503105112.wav	352844	9b2bb2a0bbc45547e35390525eec54a6	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-042-20180503105115.wav	352844	b5c62d4751249d6c92475e54229c981b	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-043-20180503105119.wav	352844	391982b71812cb4b96d50539de8217aa	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-044-20180503105122.wav	352844	932bb171a4bb88d560107e68799e5ea3	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-045-20180503105126.wav	352844	b9354baaea305352416f86528c51fa3d	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-046-20180503105130.wav	352844	61d415f0c450e56ed73e6ff876d7a16a	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-047-20180503105133.wav	352844	af575efd15b2ac10411dac879e28e29e	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-048-20180503105137.wav	352844	9d8b91215e8099a10aee54bc92fcaff3	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-049-20180503105140.wav	352844	b2e3326d89c8f4254f4bd79f6c2a86aa	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-050-20180503105144.wav	352844	6bbdf889b04eaeca8948e2a38ce06135	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-051-20180503105147.wav	352844	8bae879fcbe7dde0625ba57288d35fb1	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-052-20180503105151.wav	352844	00fc24f4920fde0c00743d78f349a54a	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-053-20180503105154.wav	352844	3e5e2bb14c27455f5fc38e1529ef3516	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-054-20180503105158.wav	352844	7ab6f8248e38e450622fab2a2c297f03	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-055-20180503105201.wav	352844	60f19c318e936934bc1746773353a3f4	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-056-20180503105205.wav	352844	d961f84be1ded1920ed8517bd1d8b12f	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-057-20180503105208.wav	352844	1cb7c0bb9cd38e544cebf99a617a45d6	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-058-20180503105212.wav	352844	385b269e4b2325e477f5b61411445607	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-059-20180503105215.wav	352844	42d9a3e9fa36c5fdf2cc8d9566dbec12	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-060-20180503105219.wav	352844	9f55beafe241973a08b5a35dc9b07902	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-061-20180503105222.wav	352844	6ebe41b94437ca6c0b22eeffd0d31975	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-062-20180503105226.wav	352844	ef75520f7493e31f950b905d08e08077	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-063-20180503105229.wav	352844	0030937c5c53f6b007058620d7c3d0e0	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-064-20180503105233.wav	352844	fea226510734da10c50683f62a42d018	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-065-20180503105240.wav	352844	35269b62c46a4d10aa02b3f9cb51859c	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-066-20180503105243.wav	352844	d8d51f1dac61aa7896b025ed4b5a66e5	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-067-20180503105247.wav	352844	639c55ac4a726522a763c4bf622b6475	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-068-20180503105250.wav	352844	aaaddc255697f3a5d6d214f879e80cd7	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-069-20180503105254.wav	352844	0d5a461b9801a6d848a2434bf59e5dc8	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-070-20180503105257.wav	352844	12f99ad9998387819a0cf34b0f03cca2	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-071-20180503105301.wav	352844	1fdb6ba26cc91993939545dd97aa5d27	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-072-20180503105304.wav	352844	9341380841108e2450f8a0160f066321	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-073-20180503105308.wav	352844	3a17644e4beecc123345514c557a7216	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-074-20180503105311.wav	352844	a83cc54382984082906e2788a7b0a8f5	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-075-20180503105315.wav	352844	da3ddd139c0b63c0a9b6e758e828a056	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-076-20180503105318.wav	352844	4a5315943d19f12f34c78c34324378ce	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-077-20180503105322.wav	352844	e5a27878b35f26909b4cab2d30cd9a72	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-078-20180503105325.wav	352844	f4112ff7f02f556d32db1f6aa140b43d	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-079-20180503105329.wav	352844	f61572caa891399796ec9ad2eceddf78	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-080-20180503105332.wav	352844	13d75c616a5353527f7059c03b2dcaad	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-081-20180503105336.wav	352844	f6fae7dec72439d56805380b084db9ca	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-082-20180503105339.wav	352844	7d0c581264afd1ac1df8c62baa7a6a28	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-083-20180503105343.wav	352844	c14ed2d42d62196a0409936a8c828352	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-084-20180503105346.wav	352844	fa2402f5abf99cfb2af4bfc69a79ac41	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-085-20180503105350.wav	352844	bd1f21ceed76bfa6afcd20b8ef4151ad	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-086-20180503105354.wav	352844	e55b9da636f464a121ac5a04e3ddb1da	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-087-20180503105357.wav	352844	8c8d798fbe93b4e462b21961639dffa9	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-088-20180503105401.wav	352844	317566920fe22e415a6d96c8a7cebacb	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-089-20180503105404.wav	352844	4d1915b7fdd26bdf75f2a8ab0d891157	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-090-20180503105408.wav	352844	ad7b8ab9330ba21773d4801adf6a701d	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-091-20180503105411.wav	352844	c5246aee4bc98d2559c7e584d7db5367	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-092-20180503105415.wav	352844	a1567e5d3812b29c71951133948f08d9	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-093-20180503105418.wav	352844	76f281744830bc7c7c1e371bc364e5b5	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-094-20180503105422.wav	352844	497824100f7e5730b56cf75d4b3aaae8	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-095-20180503105425.wav	352844	7f47407598ea17445cbac1452e3f9107	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-096-20180503105429.wav	352844	ee03682870b34de0deefd95d87aa7db7	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-097-20180503105432.wav	352844	1d19894f40a4665473dbebdac577f189	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-098-20180503105436.wav	352844	bc18322c0dabfcc13d5263c2ba14a708	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-099-20180503105439.wav	352844	a8a67d9c18f9043de8df318f243ce4e9	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-100-20180503105443.wav	352844	029cc90783becba7f0157f7b7d20eca5	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-101-20180503105446.wav	352844	543541cb26de0616b779086d3c57d629	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-102-20180503105450.wav	352844	c02e61f56da7b37e14a360f6f5aa82ad	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-103-20180503105453.wav	352844	c070f9fb0d314b1ed53be3b6808841d0	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-104-20180503105457.wav	352844	9c392f74187b2b0a1f9a73d32a9aeb34	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-105-20180503105500.wav	352844	4e41d8014260515882472594c8abed6b	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-106-20180503105504.wav	352844	a44587212ef2064b4745504ce7ba0fb0	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-107-20180503105507.wav	352844	083c88a226c2175d9f81d59222b557b1	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-108-20180503105511.wav	352844	3901c8a9d8b2d1a59f0b11c4506be2fc	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-109-20180503105515.wav	352844	8570d322303b2401def086f855fd07e2	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-110-20180503105518.wav	352844	d5e5eda62431f5f67e4b7a30b34909ec	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-111-20180503105522.wav	352844	6cd4cc1099345d6bf17b9288e387dd2f	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-112-20180503105525.wav	352844	a253209bda45580d3ac994da5572f708	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-113-20180503105529.wav	352844	68385ad4d2f56bcbff5cf65ec6cdd4cb	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-114-20180503105532.wav	352844	cac2e7a28faeaf78f69b484cd47b7bb4	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-115-20180503105536.wav	352844	c29163d9e2082491fffee03b971859c5	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-116-20180503105539.wav	352844	b94083d345c995681fb8e34b80bbc5cb	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-117-20180503105543.wav	352844	45bdc4f45ec98b0e337dff6d821df2c9	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-118-20180503105546.wav	352844	44a555a282c13a64efe8805a905b490f	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-119-20180503105550.wav	352844	adf4ec30dc48859fbd56ca7605490d2f	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-120-20180503105553.wav	352844	cb22cb902e9a33a1eb9f9c167f4297f0	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-121-20180503105557.wav	352844	3126bfc9b986c8777e07c2b8a66c3609	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-122-20180503105600.wav	352844	dc41e6cf16a06ce008cec38d80a89a2c	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-123-20180503105604.wav	352844	285a59f36454adbc82952a23d8c30527	
SpeechData/s_095/interference/s_095-interference_010117_sound_recording-124-20180503105607.wav	352844	d21f68ba97fc6d26a81e7538700d21eb	
SpeechData/s_095/picture_description/s_095-pic_description_sound_recording-001-20180503105639.wav	15876044	bfe2e89a989ca3bcfe5cfe7a37cd988f	
SpeechData/s_095/spon_speech_book/s_095-spontaneous_speech_book_sound_recording-001-20180503121142.wav	52920044	0199ec0c2d664d2eec66f6d8b4c6e9cd	
SpeechData/s_095/spon_speech_vac/s_095-spontaneous_speech_vac_sound_recording-001-20180503104052.wav	52920044	121dfd01238998a41d1bee6cf7beca26	
SpeechData/s_095/verb_fluency_lex/s_095-verb_fluency_lex_sound_recording-001-20180503093645.wav	21168044	f7a321c6eabac0f43cb912118967e1da	
SpeechData/s_095/verb_fluency_lex/s_095-verb_fluency_lex_sound_recording-002-20180503093911.wav	21168044	3a56b61b48b72215bca8618bb739ad76	
SpeechData/s_095/verb_fluency_lex/s_095-verb_fluency_lex_sound_recording-003-20180503094136.wav	21168044	67fd234f3527269572e7f69718ea75c6	
SpeechData/s_095/verb_fluency_sem/s_095-verb_fluency_sem_sound_recording-001-20180503094426.wav	21168044	1909087b6569bae6be7ff2558c94f71e	
SpeechData/s_095/verb_fluency_sem/s_095-verb_fluency_sem_sound_recording-002-20180503094636.wav	21168044	5a438c6e65480e68c8829173d59b5d82	
SpeechData/s_095/verb_fluency_sem/s_095-verb_fluency_sem_sound_recording-003-20180503094856.wav	21168044	2f25766d473125257d0ab5ec45a2d585	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-001-20180416102457.wav	705644	cfe37f7b3505f2ab2df29680cea7817d	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-002-20180416102501.wav	705644	95af3beb1ccee7629be067c821fc0aee	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-003-20180416102504.wav	705644	5b2f02de6b06698a7c700d66572dd87b	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-004-20180416102508.wav	705644	f35c28ab1b6b894056bcf8b338149e9d	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-005-20180416102514.wav	705644	a742b5529325f8baa95570c28e656cdf	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-006-20180416102518.wav	705644	4c2f73487b58962c79eaff502ccd8e17	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-007-20180416102521.wav	705644	30976d3cb5d8c738b9aed9652dce4c9c	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-008-20180416102525.wav	705644	4c0c9895872595ac486d39eaa841f4c8	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-009-20180416102528.wav	705644	60cd0d7d7bd7e1891ea4ee4346e99d52	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-010-20180416102532.wav	705644	aeb8fe5621f7a0d90d96204d37c3b46d	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-011-20180416102535.wav	705644	aa36749399368879818bfbbcca0c2ac7	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-012-20180416102539.wav	705644	778e77ab8b4330002a2730fd26b4e871	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-013-20180416102542.wav	705644	c3dd39133c716f4a26a7c2121f881e66	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-014-20180416102546.wav	705644	cbda5433316ef071e30abd3b6d50f1ec	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-015-20180416102549.wav	705644	04c047ec26271f18a7c7088e38a9d60d	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-016-20180416102553.wav	705644	cfc03831c70d86275b9f3dbcf191b697	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-017-20180416102556.wav	705644	29c5af8dce3f3653f2d14101d99a563a	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-018-20180416102600.wav	705644	f9194ee209e64611cf22280972b082eb	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-019-20180416102603.wav	705644	884078b7b26840ab36ea1279d249f635	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-020-20180416102607.wav	705644	e7ed38c5f44178e83ed620c108f3f816	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-021-20180416102610.wav	705644	90b4f4d302a3b6dab02d4e810c61777d	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-022-20180416102614.wav	705644	366f066bcb2add0e12c0f1f756803f58	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-023-20180416102617.wav	705644	08c9a7bd9df5d6ab38a8bbcea0c835ae	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-024-20180416102621.wav	705644	d960c51244aaba08e19c52b476673ab7	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-025-20180416102625.wav	705644	dca3447ef7f8f68869d612fe6d122625	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-026-20180416102628.wav	705644	9f1f727df50010b0b46f761f98121166	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-027-20180416102632.wav	705644	692d69538e35052b2de70727cabae6a6	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-028-20180416102635.wav	705644	3a112bd50cfdb1ffec2f6a3156382ba1	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-029-20180416102639.wav	705644	9fa92cb34e103b610d5daa571e07e027	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-030-20180416102642.wav	705644	e09dfc0746d7a7c859a044fdec3f8e40	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-031-20180416102646.wav	705644	a2f905bf83457cdbca5b24ae4fbaf8d3	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-032-20180416102649.wav	705644	28f76e3564a731a38719d89b5e61b407	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-033-20180416102653.wav	705644	412edbea56da8f581ce4fb41205b576d	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-034-20180416102656.wav	705644	0e97feaeb0f7202600a751ad33ec54b9	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-035-20180416102700.wav	705644	9acc171774ac5d76707e4903d9453c06	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-036-20180416102703.wav	705644	7c6d161b694e60549ed83aaa5145c13f	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-037-20180416102707.wav	705644	1edacaeae43ff2ab124a8cbd5b9693f9	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-038-20180416102710.wav	705644	8caeb51fe08d378e9c36f1326a3be1ac	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-039-20180416102714.wav	705644	08b475fdf4a5f7ba0a49917923132820	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-040-20180416102717.wav	705644	725c1e6bde56b8d31512dca3a0e45213	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-041-20180416102721.wav	705644	0dc76a5abfd16ac8fe3fa7162d5705de	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-042-20180416102724.wav	705644	f276f8c8d1cc62ec61d1e5e736fb6a5f	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-043-20180416102728.wav	705644	5017268ce8f80ff0aca600d3d4765ef5	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-044-20180416102731.wav	705644	fb46fde43087157c75d187ec49026750	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-045-20180416102735.wav	705644	96f11860f4586266ee3e9ee2b6dfaaf1	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-046-20180416102738.wav	705644	342dac531606b6aa70b0ce23f2640674	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-047-20180416102742.wav	705644	a58f8f38551f1499c852a4272f2a2b23	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-048-20180416102746.wav	705644	a03465ab51abb8d9d0d60fa6dde76511	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-049-20180416102749.wav	705644	d5f5f713db0755be2e988b5ab83365f2	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-050-20180416102753.wav	705644	d40b4e119883c0ca2c02bca4f9b147f5	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-051-20180416102756.wav	705644	b7b38a0cf62b575b583f21b720500b4b	
SpeechData/s_097/interference/s_097-interference_010117_sound_recording-052-20180416102800.wav	705644	358e898877a2bd1b36e68cbda47da4b9	
